web-scraper-order,web-scraper-start-url,is_eventgruppe,day,name,full_date,location,link,link-href
"1699913746-293","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","15 - 20","Das Kunsthaus hört zu","6 Events","Kunsthaus Zürich, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					15 - 20
				
			
			
				Das Kunsthaus hört zu
									6 Events
								Kunsthaus Zürich, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/das-kunsthaus-hoert-zu-7128948366558325436.html"
"1699913746-294","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Samichlaus","Mittwoch, 06. Dezember, 16:30","PBZ Schütze, Zürich (CH)","Dez
				6
			
			
			
				Samichlaus
									Mittwoch, 06. Dezember, 16:30
								PBZ Schütze, Zürich (CH)","https://eventfrog.ch/de/p/diverses/samichlaus-7125327219585432837.html"
"1699913746-295","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Samichlaus","Mittwoch, 06. Dezember, 17:00","GZ Heuried - Zürcher Gemeindschaftszentrum, Zürich (CH)","Tickets
							
					
		

						
				Dez
				6
			
			
			
				Samichlaus
									Mittwoch, 06. Dezember, 17:00
								GZ Heuried - Zürcher Gemeindschaftszentrum, Zürich (CH)","https://eventfrog.ch/de/p/kinderveranstaltungen/familienveranstaltungen/samichlaus-7122214799765631310.html"
"1699913746-296","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Laternenführung «Weihnachten & Krippen»","Mittwoch, 06. Dezember, 17:15","Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","Dez
				6
			
			
			
				Laternenführung «Weihnachten & Krippen»
									Mittwoch, 06. Dezember, 17:15
								Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/laternenfuehrung-weihnachten-krippen-7123271581116083550.html"
"1699913746-297","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","6 - 17","The Ozard of Wiz","8 Events","Labor5, Zürich (CH)","Eventgruppe
				
					
		

							
					Dez - Dez
					6 - 17
				
			
			
				The Ozard of Wiz
									8 Events
								Labor5, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/the-ozard-of-wiz-7128740703257963047.html"
"1699913746-298","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Pizza, Philosophy and Science: Verjüngung","Mittwoch, 06. Dezember, 18:00","Universität Zürich (UZH), Zürich (CH)","Tickets
							
					
		

						
				Dez
				6
			
			
			
				Pizza, Philosophy and Science: Verjüngung
									Mittwoch, 06. Dezember, 18:00
								Universität Zürich (UZH), Zürich (CH)","https://eventfrog.ch/de/p/wissenschaft-und-technik/pizza-philosophy-and-science-verjuengung-7127217873496253023.html"
"1699913746-299","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Portrait De La Jeune Fille En Feu","Mittwoch, 06. Dezember, 18:00","Arthouse Alba, Zürich (CH)","Dez
				6
			
			
			
				Portrait De La Jeune Fille En Feu
									Mittwoch, 06. Dezember, 18:00
								Arthouse Alba, Zürich (CH)","https://eventfrog.ch/de/p/freizeit-ausfluege/film-kino/portrait-de-la-jeune-fille-en-feu-7123656470143394873.html"
"1699913746-300","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Züri Xmas Tour,  6.12.23, 18h","Mittwoch, 06. Dezember, 18:00","Bahnhofplatz Zürich, Zürich (CH)","Ausverkauft
							
					
		

						
				Dez
				6
			
			
			
				Züri Xmas Tour,  6.12.23, 18h
									Mittwoch, 06. Dezember, 18:00
								Bahnhofplatz Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/zueri-xmas-tour-6-12-23-18h-7110155600638483758.html"
"1699913746-301","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","15 - 27","Zeit. Von Dürer bis Bonvicini","6 Events","Kunsthaus Zürich, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					15 - 27
				
			
			
				Zeit. Von Dürer bis Bonvicini
									6 Events
								Kunsthaus Zürich, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/zeit-von-duerer-bis-bonvicini-7120960748923069036.html"
"1699913746-302","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","17","Workshop Intersektionaler Feminismus","8 Events","Studio Kali, Zürich (CH)","Tickets
							
							
					Eventgruppe
				
					
		

						
				bis Jul
				17
			
			
			
				Workshop Intersektionaler Feminismus
									8 Events
								Studio Kali, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/intersektionaler-feminismus-7076572737099971011.html"
"1699913746-303","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Nachts alleine im Museum","Mittwoch, 06. Dezember, 18:30","Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","Dez
				6
			
			
			
				Nachts alleine im Museum
									Mittwoch, 06. Dezember, 18:30
								Schweizerisches Nationalmuseum Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/fuehrung/nachts-alleine-im-museum-7123271652532498143.html"
"1699913746-304","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","20","FREE Afro Workout Dance Fitness class in Zürich","4 Events","Afro Cuban Bodywork, Zürich (CH)","Tickets
							
							
					Eventgruppe
				
					
		

						
				bis Dez
				20
			
			
			
				FREE Afro Workout Dance Fitness class in Zürich
									4 Events
								Afro Cuban Bodywork, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/free-afro-workout-dance-fitness-class-in-zuerich-7075253749820587786.html"
"1699913746-305","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Jazz Night","Mittwoch, 06. Dezember, 18:30","Route Twenty-Six Restaurant, Zürich (CH)","Dez
				6
			
			
			
				Jazz Night
									Mittwoch, 06. Dezember, 18:30
								Route Twenty-Six Restaurant, Zürich (CH)","https://eventfrog.ch/de/p/konzert/jazz-blues/jazz-night-7117480151777013931.html"
"1699913746-306","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Guided Tour «Kimono»","Mittwoch, 06. Dezember, 18:30","Smaragd, Zürich (CH)","Dez
				6
			
			
			
				Guided Tour «Kimono»
									Mittwoch, 06. Dezember, 18:30
								Smaragd, Zürich (CH)","https://eventfrog.ch/de/p/diverses/guided-tour-kimono-7117336039811684179.html"
"1699913746-307","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","6 - 20","Balkan Gypsy Jam","2 Events","Galotti, Zürich (CH)","Eventgruppe
				
					
		

							
					Dez - Dez
					6 - 20
				
			
			
				Balkan Gypsy Jam
									2 Events
								Galotti, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/balkan-gypsy-jam-7124702725703433436.html"
"1699913746-308","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","ZURICH TALKS DANCE","Mittwoch, 06. Dezember, 19:00","Gessnerallee Zürich, Zürich (CH)","Dez
				6
			
			
			
				ZURICH TALKS DANCE
									Mittwoch, 06. Dezember, 19:00
								Gessnerallee Zürich, Zürich (CH)","https://eventfrog.ch/de/p/fuehrungen-vortraege/podium/zurich-talks-dance-7108410747411964129.html"
"1699913746-309","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Ich komme","Mittwoch, 06. Dezember, 19:00","Sogar Theater, Zürich (CH)","Dez
				6
			
			
			
				Ich komme
									Mittwoch, 06. Dezember, 19:00
								Sogar Theater, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/theater/ich-komme-7092829300986978609.html"
"1699913746-310","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","26","Open Space Tanz","25 Events","Opernhaus | Studiobühne, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Jun
				26
			
			
			
				Open Space Tanz
									25 Events
								Opernhaus | Studiobühne, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/open-space-tanz-7119968762825000893.html"
"1699913746-311","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Danko Jones","Mittwoch, 06. Dezember, 19:00","Dynamo, Zürich (CH)","Dez
				6
			
			
			
				Danko Jones 
									Mittwoch, 06. Dezember, 19:00
								Dynamo, Zürich (CH)","https://eventfrog.ch/de/p/konzert/pop-rock/danko-jones-7059532050676474833.html"
"1699913746-312","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","21 - 14","Leben des Galilei","3 Events","Schauspielhaus Pfauen | Kammer, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Dez
					21 - 14
				
			
			
				Leben des Galilei
									3 Events
								Schauspielhaus Pfauen | Kammer, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/leben-des-galilei-7128545785835112039.html"
"1699913746-313","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","6 - 7","Helge Schneider: Der letzte Torero - Big L.A. Show","2 Events","Volkshaus, Zürich (CH)","Eventgruppe
				
					
		

							
					Dez - Dez
					6 - 7
				
			
			
				Helge Schneider: Der letzte Torero - Big L.A. Show
									2 Events
								Volkshaus, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/helge-schneider-der-letzte-torero-big-l-a-show-7118270164554983180.html"
"1699913746-314","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Die Samichlaus-Show","Mittwoch, 06. Dezember, 19:30","Theater im Zollhaus, Zürich (CH)","Tickets
							
					
		

						
				Dez
				6
			
			
			
				Die Samichlaus-Show
									Mittwoch, 06. Dezember, 19:30
								Theater im Zollhaus, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/comedy-kabarett/die-samichlaus-show-7094633912379374677.html"
"1699913746-315","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Ash & The Subways (GB)","Mittwoch, 06. Dezember, 19:30","Plaza Zürich, Zürich (CH)","Dez
				6
			
			
			
				Ash & The Subways (GB)
									Mittwoch, 06. Dezember, 19:30
								Plaza Zürich, Zürich (CH)","https://eventfrog.ch/de/p/konzert/pop-rock/ash-the-subways-gb-7077220570966656801.html"
"1699913746-316","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","The XxX's + DynaMusical","Mittwoch, 06. Dezember, 20:00","Dynamo, Zürich (CH)","Tickets
							
					
		

						
				Dez
				6
			
			
			
				The XxX's + DynaMusical
									Mittwoch, 06. Dezember, 20:00
								Dynamo, Zürich (CH)","https://eventfrog.ch/de/p/musicals-shows/musical/the-xxx-s-dynamusical-7128812809756867327.html"
"1699913746-317","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Traktanden nach Noten - eine amtliche Revue","Mittwoch, 06. Dezember, 20:00","Theater Rigiblick, Zürich (CH)","Dez
				6
			
			
			
				Traktanden nach Noten - eine amtliche Revue
									Mittwoch, 06. Dezember, 20:00
								Theater Rigiblick, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/theater/traktanden-nach-noten-eine-amtliche-revue-7125794217528350237.html"
"1699913746-318","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","The Little Comedy Show At Byey's Cafe-Bar","Mittwoch, 06. Dezember, 20:00","Byey's Cafe & Bar, Zürich (CH)","Tickets
							
					
		

						
				Dez
				6
			
			
			
				The Little Comedy Show At Byey's Cafe-Bar
									Mittwoch, 06. Dezember, 20:00
								Byey's Cafe & Bar, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/comedy-kabarett/the-little-comedy-show-at-byey-s-cafe-bar-7124381857206985687.html"
"1699913746-319","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","20","Dan Elwood and his Twisted Smoke Band","6 Events","Roxy Musikbar, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Dez
				20
			
			
			
				Dan Elwood and his Twisted Smoke Band
									6 Events
								Roxy Musikbar, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/sounds-good-wednesday-7120498953288670189.html"
"1699913746-320","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Kings Elliot","Mittwoch, 06. Dezember, 20:00","Kaufleuten Club, Zürich (CH)","Dez
				6
			
			
			
				Kings Elliot
									Mittwoch, 06. Dezember, 20:00
								Kaufleuten Club, Zürich (CH)","https://eventfrog.ch/de/p/konzert/pop-rock/kings-elliot-7099686087849613142.html"
"1699913746-321","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","6","Theatersportduell","Mittwoch, 06. Dezember, 20:00","Miller's Studio, Zürich (CH)","Dez
				6
			
			
			
				Theatersportduell
									Mittwoch, 06. Dezember, 20:00
								Miller's Studio, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/theater/theatersportduell-7081974686897031344.html"
"1699913746-322","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","21","Schreib-Coaching","6 Events","GZ Loogarten, Zürich (CH)","Eventgruppe
				
					
		

						
				bis Dez
				21
			
			
			
				Schreib-Coaching
									6 Events
								GZ Loogarten, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/schreib-coaching-7119982698274216373.html"
"1699913746-323","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","7","Geschichten aus dem Koffer","Donnerstag, 07. Dezember, 10:00","GZ Höngg, Zürich (CH)","Dez
				7
			
			
			
				Geschichten aus dem Koffer
									Donnerstag, 07. Dezember, 10:00
								GZ Höngg, Zürich (CH)","https://eventfrog.ch/de/p/theater-buehne/lesungen/geschichten-aus-dem-koffer-7095737729078486736.html"
"1699913746-324","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","Eventgruppe","15 - 4","Öffentliche Führung «Kimono»","14 Events","Museum Rietberg, Zürich (CH)","Eventgruppe
				
					
		

							
					Nov - Jan
					15 - 4
				
			
			
				Öffentliche Führung «Kimono»
									14 Events
								Museum Rietberg, Zürich (CH)","https://eventfrog.ch/de/p/gruppen/oeffentliche-fuehrung-kimono-7120960761988326041.html"
"1699913746-325","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","7","Weihnachtsgeschichten","Donnerstag, 07. Dezember, 14:00","Landesmuseum Zürich, Zürich (CH)","Dez
				7
			
			
			
				Weihnachtsgeschichten
									Donnerstag, 07. Dezember, 14:00
								Landesmuseum Zürich, Zürich (CH)","https://eventfrog.ch/de/p/diverses/weihnachtsgeschichten-7128950739976520168.html"
"1699913746-326","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","7","# 11: Was ist Kino?","Donnerstag, 07. Dezember, 16:15","Filmpodium Kino, Zürich (CH)","Dez
				7
			
			
			
				# 11: Was ist Kino?
									Donnerstag, 07. Dezember, 16:15
								Filmpodium Kino, Zürich (CH)","https://eventfrog.ch/de/p/freizeit-ausfluege/film-kino/11-was-ist-kino-7122775904804103504.html"
"1699913746-327","https://eventfrog.ch/de/events.html?sc=events&geoPlace=8000+Z%C3%BCrich&geoLat=47.378834000000005&geoLng=8.537472000000001&geoRadius=5&fromDate=2023-12-1&toDate=2023-12-31&page=50&y=113.5","","7","Virtual Dreaming","Donnerstag, 07. Dezember, 17:00","Kunsthaus Zürich, Zürich (CH)","Dez
				7
			
			
			
				Virtual Dreaming
									Donnerstag, 07. Dezember, 17:00
								Kunsthaus Zürich, Zürich (CH)","https://eventfrog.ch/de/p/diverses/virtual-dreaming-7128588032874076935.html"
